64,53,0
56,34,0
53,39,0
11,41,0
29,30,1
53,10,0
19,6,1
68,39,0
19,45,1
66,54,0
23,32,1
63,53,0
64,51,0
31,25,1
66,20,0
20,11,1
64,52,0
34,55,0
38,27,1
17,40,1
19,19,1
28,44,1
53,53,0
50,40,0
70,2,0
44,2,0
68,54,0
51,10,0
34,49,1
45,58,0
16,31,1
11,51,0
37,40,1
53,29,0
27,25,1
36,27,1
48,31,0
13,8,0
40,51,0
12,43,0
55,46,0
10,53,0
12,55,0
17,39,1
18,35,1
42,50,0
32,37,1
27,52,0
46,60,0
51,24,0
61,32,0
62,46,0
25,53,0
49,17,0
16,37,1
70,24,0
65,12,0
17,51,0
12,60,0
55,22,0
37,58,0
56,24,0
26,44,1
50,59,0
59,60,0
13,41,0
37,28,1
34,24,1
28,50,1
62,23,0
38,53,0
54,17,0
50,41,0
43,11,0
13,23,0
53,9,0
67,34,0
21,36,1
51,42,0
41,59,0
31,50,1
55,9,0
47,3,0
40,59,0
23,26,1
50,55,0
70,13,0
35,47,1
24,8,1
25,23,1
31,44,1
25,52,0
53,31,0
57,32,0
33,33,1
51,51,0
52,48,0
69,14,0
37,30,1
35,36,1
17,38,1
41,19,0
63,10,0
19,2,1
34,28,1
16,53,0
11,43,0
14,13,0
39,51,0
34,44,1
42,53,0
62,20,0
68,11,0
19,35,1
62,8,0
70,18,0
11,31,0
35,53,0
50,47,0
57,52,0
68,16,0
44,46,0
35,2,1
44,53,0
25,29,1
68,12,0
52,13,0
31,44,1
25,6,1
59,36,0
69,37,0
20,13,1
34,39,1
11,34,0
23,29,1
25,52,0
12,35,0
56,14,0
54,34,0
54,41,0
51,36,0
14,17,0
35,51,0
39,9,1
46,43,0
13,26,0
15,37,1
16,43,1
62,32,0
12,35,0
25,51,0
10,3,0
64,21,0
39,19,1
56,28,0
20,40,1
18,37,1
55,54,0
30,51,0
44,42,0
38,34,1
61,28,0
45,12,0
54,27,0
54,26,0
61,14,0
41,54,0
27,25,1
69,11,0
26,38,1
27,56,0
21,51,0
56,41,0
15,48,1
33,23,1
69,11,0
26,18,1
26,24,1
34,19,1
46,31,0
10,11,0
18,18,1
24,14,1
14,53,0
47,36,0
49,14,0
44,29,0
55,57,0
25,38,1
18,37,1
39,27,1
55,14,0
15,42,1
69,6,0
19,52,0
52,5,0
11,49,0
35,26,1
36,45,1
18,39,1
48,10,0
53,36,0
44,6,0
69,17,0
64,26,0
18,20,1
22,44,1
56,27,0
32,49,1
63,13,0
24,21,1
55,11,0
32,33,1
44,20,0
15,34,1
62,21,0
23,47,1
39,3,1
28,53,0
61,41,0
47,8,0
49,25,0
58,30,0
26,41,1
13,5,0
63,52,0
30,12,1
61,10,0
69,42,0
62,8,0
17,56,0
37,42,1
47,17,0
57,15,0
42,34,0
35,9,1
68,59,0
55,15,0
62,26,0
52,35,0
18,54,0
55,39,0
26,48,1
10,47,0
17,53,0
22,50,1
46,26,0
52,32,0
44,41,0
24,19,1
12,42,0
20,44,1
52,60,0
45,34,0
24,56,0
36,19,1
59,44,0
36,27,1
27,33,1
16,44,1
63,55,0
18,13,1
45,3,0
39,50,1
12,33,0
23,27,1
62,48,0
44,54,0
69,23,0
68,17,0
16,6,1
53,49,0
12,56,0
37,55,0
38,14,1
21,40,1
42,14,0
64,34,0
34,35,1
33,14,1
24,25,1
52,58,0
47,50,0
59,6,0
31,59,0
13,31,0
12,55,0
49,13,0
67,11,0
64,60,0
70,20,0
40,4,1
47,34,0
14,57,0
63,38,0
35,7,1
35,52,0
42,55,0
46,43,0
29,27,1
27,59,0
32,32,1
69,5,0
45,60,0
65,32,0
11,29,0
29,39,1
57,22,0
60,11,0
48,39,0
45,56,0
27,6,1
65,40,0
60,52,0
59,25,0
36,27,1
43,52,0
11,38,0
47,9,0
12,38,0
43,2,0
16,59,0
31,23,1
69,25,0
58,37,0
12,42,0
33,39,1
14,33,0
67,42,0
15,56,0
44,30,0
31,34,1
68,53,0
44,2,0
69,12,0
68,22,0
33,15,1
19,59,0
47,11,0
47,8,0
35,22,1
65,34,0
36,54,0
33,23,1
64,18,0
48,25,0
12,47,0
14,51,0
50,17,0
62,52,0
26,50,1
35,37,1
28,38,1
60,41,0
15,6,1
55,12,0
67,19,0
36,7,1
18,20,1
45,48,0
51,18,0
25,15,1
16,19,1
56,32,0
13,49,0
42,21,0
60,57,0
61,15,0
62,36,0
14,37,0
30,23,1
69,20,0
65,35,0
18,4,1
38,54,0
33,53,0
57,4,0
11,22,0
36,49,1
20,58,0
45,4,0
55,39,0
54,44,0
50,57,0
43,29,0
21,59,0
22,16,1
17,39,1
18,39,1
42,9,0
56,19,0
39,14,1
60,5,0
33,31,1
31,41,1
56,24,0
24,42,1
10,2,0
41,4,0
20,18,1
67,37,0
12,2,0
24,50,1
66,7,0
43,54,0
21,4,1
70,35,0
22,15,1
38,20,1
25,33,1
42,25,0
30,27,1
70,43,0
14,14,0
48,13,0
22,45,1
49,21,0
69,39,0
37,41,1
40,25,1
11,33,0
11,8,0
52,42,0
46,44,0
49,56,0
37,54,0
55,39,0
31,23,1
14,43,0
36,14,1
54,34,0
61,33,0
70,55,0
63,40,0
46,44,0
45,34,0
64,32,0
48,45,0
57,38,0
67,56,0
59,30,0
48,32,0
20,55,0
27,45,1
62,35,0
29,38,1
58,53,0
35,40,1
44,18,0
26,21,1
10,40,0
58,4,0
60,31,0
39,59,0
32,16,1
42,30,0
23,46,1
40,23,1
54,42,0
19,26,1
65,29,0
13,43,0
17,24,1
65,52,0
68,2,0
26,50,1
44,49,0
13,21,0
34,2,1
30,23,1
29,39,1
66,52,0
62,57,0
13,15,0
55,7,0
31,9,1
52,54,0
51,6,0
18,51,0
54,20,0
36,40,1
31,16,1
11,43,0
54,46,0
21,50,1
59,50,0
42,49,0
46,43,0
33,21,1
28,26,1
36,35,1
39,53,0
65,56,0
14,14,0
36,16,1
48,4,0
49,17,0
50,16,0
25,47,1
35,26,1
23,41,1
19,48,1
29,49,1
56,58,0
33,2,1
55,47,0
53,21,0
38,33,1
20,45,1
19,3,1
33,29,1
45,23,0
65,53,0
42,33,0
30,40,1
17,39,1
51,20,0
61,37,0
52,19,0
37,2,1
63,21,0
58,7,0
50,33,0
17,34,1
24,57,0
48,49,0
51,49,0
69,18,0
37,25,1
60,16,0
13,8,0
48,34,0
42,34,0
20,10,1
28,5,1
66,6,0
23,2,1
53,5,0
37,48,1
55,56,0
11,6,0
13,2,0
12,36,0
31,23,1
60,3,0
49,2,0
45,15,0
40,14,1
27,20,1
47,37,0
43,18,0
66,16,0
21,15,1
35,58,0
13,17,0
45,46,0
38,4,1
31,22,1
36,9,1
11,38,0
21,34,1
50,7,0
58,13,0
23,16,1
21,21,1
67,53,0
16,5,1
60,22,0
66,48,0
19,6,1
63,30,0
19,16,1
12,49,0
28,24,1
13,39,0
15,30,1
22,52,0
24,44,1
21,9,1
13,14,0
13,49,0
56,9,0
15,52,0
61,49,0
24,20,1
55,18,0
43,29,0
65,17,0
56,4,0
56,18,0
58,14,0
30,24,1
32,31,1
58,57,0
69,44,0
65,41,0
34,57,0
53,26,0
15,29,1
69,17,0
63,55,0
41,58,0
31,60,0
21,40,1
51,9,0
25,6,1
59,53,0
37,58,0
27,36,1
29,60,0
69,23,0
58,55,0
33,28,1
39,25,1
32,22,1
35,32,1
42,3,0
33,10,1
29,12,1
29,38,1
18,57,0
45,47,0
56,11,0
20,31,1
51,42,0
19,10,1
20,7,1
62,41,0
26,17,1
32,43,1
30,12,1
27,56,0
40,21,1
14,29,0
19,37,1
32,58,0
38,60,0
16,56,0
19,45,1
30,6,1
53,13,0
40,36,1
12,4,0
56,14,0
51,24,0
57,25,0
42,57,0
32,56,0
64,52,0
42,42,0
61,44,0
33,23,1
51,9,0
21,26,1
12,19,0
66,41,0
55,53,0
23,5,1
25,55,0
64,21,0
30,38,1
35,17,1
33,51,0
13,16,0
70,20,0
54,38,0
10,14,0
16,10,1
24,25,1
42,58,0
27,11,1
20,16,1
14,21,0
46,34,0
42,59,0
66,36,0
48,59,0
65,36,0
60,29,0
65,57,0
38,39,1
42,32,0
21,34,1
65,24,0
22,29,1
61,6,0
27,15,1
24,50,1
19,10,1
59,15,0
11,12,0
41,25,0
21,5,1
60,25,0
15,41,1
25,45,1
54,57,0
23,7,1
38,43,1
51,14,0
48,23,0
20,38,1
54,55,0
63,44,0
55,3,0
23,22,1
66,32,0
45,4,0
67,5,0
64,25,0
41,37,0
32,10,1
41,6,0
42,22,0
52,49,0
69,38,0
52,21,0
48,22,0
66,52,0
46,7,0
40,23,1
36,56,0
14,18,0
14,44,0
51,56,0
30,3,1
21,60,0
30,16,1
30,18,1
63,54,0
26,57,0
29,33,1
36,2,1
28,12,1
50,20,0
13,9,0
37,29,1
69,41,0
23,19,1
32,51,0
51,48,0
46,33,0
46,20,0
48,18,0
53,13,0
30,11,1
32,8,1
35,24,1
43,49,0
46,46,0
65,14,0
35,30,1
19,55,0
40,46,1
25,4,1
56,42,0
25,7,1
19,38,1
40,50,1
17,18,1
18,33,1
39,30,1
30,43,1
27,15,1
18,33,1
15,26,1
28,40,1
39,2,1
37,30,1
23,48,1
40,16,1
33,8,1
25,3,1
15,3,1
35,36,1
15,26,1
36,15,1
28,48,1
15,35,1
22,50,1
29,33,1
32,16,1
26,16,1
36,16,1
39,31,1
24,3,1
28,37,1
35,8,1
20,42,1
38,20,1
18,49,1
25,48,1
37,34,1
28,34,1
36,14,1
24,20,1
33,33,1
31,27,1
33,4,1
30,17,1
38,27,1
28,44,1
20,25,1
32,46,1
39,45,1
38,25,1
17,30,1
36,34,1
18,12,1
31,27,1
26,33,1
38,3,1
30,4,1
24,47,1
34,39,1
33,27,1
35,12,1
20,34,1
22,2,1
39,14,1
32,37,1
22,27,1
31,24,1
33,24,1
29,19,1
36,37,1
34,48,1
15,26,1
40,49,1
31,10,1
31,37,1
21,29,1
16,32,1
26,38,1
32,14,1
31,28,1
30,24,1
28,24,1
15,36,1
32,41,1
40,41,1
25,31,1
34,3,1
40,16,1
35,13,1
32,39,1
20,7,1
40,37,1
40,18,1
16,45,1
17,7,1
15,30,1
15,50,1
39,19,1
22,19,1
18,41,1
20,24,1
24,6,1
20,12,1
23,35,1
20,44,1
23,43,1
37,20,1
29,46,1
25,33,1
30,9,1
15,21,1
27,23,1
28,14,1
23,8,1
23,48,1
31,15,1
34,29,1
15,16,1
15,27,1
19,4,1
38,12,1
29,47,1
31,45,1
28,36,1
22,42,1
40,46,1
31,30,1
22,35,1
35,3,1
27,45,1
33,22,1
36,42,1
28,5,1
38,21,1
19,15,1
16,21,1
17,6,1
24,21,1
38,12,1
28,38,1
23,10,1
15,37,1
16,39,1
21,38,1
29,12,1
39,47,1
34,34,1
16,26,1
21,24,1
18,15,1
33,45,1
28,39,1
21,33,1
18,44,1
27,20,1
31,33,1
15,22,1
34,27,1
24,3,1
20,14,1
25,38,1
40,10,1
25,29,1
21,19,1
36,8,1
27,37,1
26,45,1
32,33,1
39,36,1
22,6,1
38,4,1
17,10,1
20,12,1
32,15,1
23,50,1
25,40,1
31,18,1
26,23,1
25,9,1
24,17,1
34,47,1
30,10,1
33,37,1
39,8,1
25,4,1
28,6,1
27,11,1
19,23,1
18,41,1
33,26,1
17,38,1
32,16,1
33,7,1
23,25,1
24,38,1
32,9,1
29,19,1
18,4,1
24,2,1
34,44,1
15,7,1
18,38,1
64,53,0
58,6,0
26,9,1
41,50,0
38,32,1
51,26,0
60,15,0
16,33,1
11,59,0
63,26,0
37,40,1
58,51,0
10,46,0
38,19,1
56,53,0
24,39,1
70,8,0
67,22,0
11,3,0
11,43,0
44,2,0
70,58,0
34,45,1
23,29,1
56,3,0
43,16,0
58,30,0
70,33,0
45,16,0
32,16,1
53,16,0
58,31,0
70,20,0
69,3,0
36,55,0
68,37,0
69,43,0
16,13,1
50,48,0
65,20,0
17,49,1
31,59,0
56,47,0
42,29,0
42,55,0
68,44,0
22,21,1
28,39,1
66,33,0
64,34,0
35,39,1
64,4,0
40,17,1
57,53,0
35,28,1
52,13,0
33,37,1
66,46,0
59,45,0
57,25,0
15,30,1
52,34,0
16,51,0
20,35,1
63,27,0
33,33,1
56,3,0
40,4,1
29,47,1
64,41,0
47,39,0
35,43,1
20,12,1
42,16,0
10,51,0
22,36,1
68,57,0
45,16,0
35,34,1
32,56,0
46,24,0
39,60,0
27,44,1
45,40,0
56,2,0
34,52,0
64,54,0
66,49,0
42,53,0
18,35,1
59,37,0
23,29,1
70,5,0
40,57,0
33,38,1
45,14,0
70,34,0
36,33,1
62,24,0
36,24,1
10,36,0
44,41,0
60,41,0
31,31,1
48,3,0
61,16,0
50,13,0
45,39,0
21,57,0
15,53,0
45,53,0
64,54,0
69,18,0
12,55,0
70,45,0
14,7,0
65,3,0
38,2,1
58,50,0
27,17,1
27,9,1
61,41,0
21,24,1
28,6,1
